KANT	ZGDE	GEBAEUDE_ID	HHNR	PERSON_ID	GEMT	ALTJ	GORTAUS	AGDE	AWBUS	XH	YH
20	2	3053	8309382	344	537	6	491	230	5326	714596.0660119451	273240.7265517161
25	3	1327	5745462	345	824	74	772	-1	6379	702534.3966667803	241149.4044173973
4	1	4058	7938511	346	5	37	598	247	1032	676218.423511878	237043.97307882583
17	2	3859	5265618	347	978	20	739	1301	3423	700105.8293809227	222980.19382428762
19	1	6534	4279071	348	552	56	981	261	2938	688105.5603552132	242533.70611582458
21	5	652	3037370	349	811	43	666	-1	2518	655461.304450265	240078.91164533605
7	2	9382	9559433	350	339	10	367	3336	3890	704483.5790753268	232415.1425930453
7	4	5600	1438868	351	127	53	487	245	5869	679330.4174917829	256247.30606760838
24	7	3873	4232771	352	801	57	4	261	2970	695599.6996345808	233904.51841469845
6	5	5543	3979299	353	886	48	274	1362	6511	687131.7996984066	211910.74462027423
25	0	1646	6277537	354	893	46	616	243	3569	677787.36376101	240890.00221430525
14	1	359	5683916	355	845	78	391	261	3849	672359.7754523657	251011.52457506116
10	6	7778	1374870	356	153	67	67	121	433	701400.5860949043	250100.12433664547
22	8	9878	4109460	357	637	32	855	1063	7095	668403.7537090165	209032.65603358776
3	5	4837	7753017	358	767	48	803	142	329	688023.4787595817	234620.78780527206
16	1	4187	7921182	359	264	33	191	4746	3591	720301.8203198498	259824.41519733492
3	2	3006	5967293	360	235	72	247	4021	7524	664261.4843596907	244051.50659303484
3	8	3612	9807792	361	474	71	62	-1	3669	683163.0868910981	253298.9115058949
9	5	9553	3598454	362	838	85	204	90	1487	669856.4649155068	255357.55845319323
21	8	1376	6662062	363	53	77	890	-1	7084	709518.8761529771	228174.15579284792
8	9	9175	6690522	364	107	79	395	3408	5382	726849.9380006567	256141.68355910442
24	4	1502	4898077	365	500	37	683	261	986	664582.8167862629	259440.6984352191
3	0	4613	1456509	366	477	31	473	1058	4183	669425.7867038508	217046.26230397206
2	2	4203	2999841	367	856	91	486	158	6268	700425.4253023408	237768.78075907554
12	5	1171	1684115	368	678	33	628	-1	8732	730577.6421509761	253779.33190404103
7	8	4798	136062	369	92	55	817	1701	1133	682424.0802373582	233193.72370594725
7	4	7990	6856944	370	353	17	572	261	8036	710748.8399150644	225475.765455582
1	4	2094	9259417	371	963	69	532	-1	3642	732587.6790477565	244509.63122944653
23	4	7061	7779594	372	39	16	510	158	4026	703603.2267887333	236068.68979316286
18	4	3281	7201527	373	704	19	101	157	9040	701972.8350203411	240835.7851990176
9	7	8182	3038837	374	877	91	433	245	2474	665886.0613523015	239226.0814170998
6	1	6511	9087291	375	861	5	587	-1	3691	716051.8576751724	260946.28788741224
25	5	3729	4641765	376	307	30	404	197	5747	693245.2156419132	255313.39116557455
9	7	4860	3190828	377	788	24	67	230	7975	708198.2412868803	261312.88214771094
5	3	4907	2486702	378	421	10	806	261	3007	710441.2745050228	260460.2295212096
4	9	6192	4847532	379	463	43	541	4026	1538	663959.8803069914	255193.06209454348
21	7	843	9553350	380	973	46	635	69	3643	683206.5310805995	241008.26203183996
6	5	2802	4384449	381	922	51	606	1024	6951	671775.1459877593	222258.87340831323
8	1	7400	1209793	382	846	69	597	4751	5684	721119.4957825122	257336.42297681628
10	8	8119	3745422	383	415	37	422	53	9843	682958.1887834299	262291.388700342
13	1	7127	9493587	384	874	89	871	159	2583	713971.2279326944	229868.192153544
8	4	5943	711258	385	673	70	811	135	2436	685152.4242951403	239130.47937061157
0	5	272	1891920	386	315	40	226	1024	6992	663210.3374795914	212296.23916336536
6	1	2487	6486023	387	841	53	740	261	1044	678772.5513411235	255862.07987226208
1	2	8618	1540014	388	612	50	500	-1	5227	683338.896669286	253297.96427882987
7	3	175	4455067	389	994	92	734	54	225	686504.8477492224	235999.46663381468
23	3	8873	5013377	390	481	27	66	-1	980	683151.4452623745	237860.1711679651
3	9	693	4529593	391	96	86	641	2937	8647	688108.9861776242	282642.5763585319
11	3	6390	5466109	392	786	33	693	4416	2730	733642.4770755962	267224.3285245329
19	9	9262	4559784	393	835	89	59	4095	5394	692009.7063099659	248721.48834044844
11	4	9367	1359735	394	27	31	241	-1	8183	660636.0734658533	238282.12363596458
3	2	851	7300170	395	976	93	730	115	2240	700756.498260038	234346.11367309885
7	2	6401	7113059	396	941	10	646	261	6376	664309.7165255374	214912.79482817012
20	6	1529	2725925	397	824	21	693	1052	5804	674914.7867692742	221523.47782527868
18	8	1020	2241109	398	861	47	923	-1	5418	698876.8649449322	222359.59330945398
20	8	2807	703580	399	685	100	770	4501	1428	729601.811529718	269624.5793605299
15	7	1502	4022787	400	172	34	677	1509	4666	677610.4004990652	202353.2201159377
8	4	8578	7622070	401	388	69	32	261	8403	690227.6906239624	262817.16008530505
13	5	4286	1425345	402	204	47	467	-1	8324	699578.8858898898	258094.40841703047
24	1	675	7984149	403	741	93	30	-1	774	701389.7426245378	210335.88793475085
12	3	977	9394179	404	384	100	84	133	2148	688139.4001680089	234527.05379953617
5	0	8943	8502143	405	243	36	738	1301	6378	697510.7040787883	217254.675119958
0	4	15	7101790	406	323	24	974	1054	1943	667076.3773809364	211975.60611153863
6	0	5693	6858136	407	857	7	586	-1	3675	683264.0337478189	248239.99886244113
12	9	7662	5718790	408	727	60	520	245	3705	690401.5794941167	253252.04700593563
14	3	4707	4159652	409	794	95	181	244	8038	678194.7834268265	242029.34927137528
25	6	6357	3042639	410	815	93	815	-1	4167	732425.6233886607	253367.2915392165
0	8	9432	4018568	411	959	23	81	261	3590	702620.0015079068	229270.15521758687
1	3	10	6739760	412	820	46	124	248	5182	675838.0974227086	237071.15814823972
21	5	6706	4000329	413	548	60	813	1024	6666	657222.905054654	220837.7268813534
18	8	435	4892986	414	643	74	532	261	8057	705134.8169716811	270993.2740274127
16	9	5432	5916811	415	818	92	448	1082	3388	646155.1611603126	220313.81333393717
5	1	9847	4122916	416	12	87	813	230	278	699506.11081728	259692.04600883508
4	0	5409	4451730	417	853	9	151	142	4810	700865.6030467779	228481.13312796617
13	5	2173	3076674	418	963	79	382	261	7953	666495.4513782848	257316.0034916336
0	5	2146	4464580	419	335	70	266	261	8273	688157.1068340583	233503.4447736316
22	2	2251	7483784	420	274	98	503	230	262	705240.7100924446	256594.78554014285
21	6	3074	2393123	421	890	22	271	3443	8604	727465.1077662198	256521.8615268122
8	5	3976	5928971	422	244	17	876	248	9058	702908.8574115414	234098.9369326273
6	7	648	3914582	423	169	57	957	-1	8712	693232.6579871526	253782.83335740812
21	6	1241	8995967	424	123	35	557	-1	5361	730875.9216720837	271735.4155339147
2	0	9834	8955041	425	502	53	385	261	5698	683470.7188234275	252202.49893499402
22	4	7830	6797881	426	209	15	768	3425	9744	720247.1910416806	260058.87800030576
11	7	1776	7759719	427	588	62	739	1625	4245	725586.9691114463	210611.26726512247
14	1	7589	4068013	428	402	11	44	243	4380	670794.349934834	246720.32261361866
24	7	110	2855470	429	118	24	576	-1	2160	681018.9391019837	253325.49481794945
23	0	2861	1503088	430	95	57	151	4643	1232	733025.2081885849	273851.09242289496
1	9	44	6745498	431	613	28	648	2964	2701	699468.800124944	283029.5935721476
19	4	6915	1372726	432	163	49	399	177	586	699230.8925989297	249109.70732237733
9	7	241	9138415	433	213	94	209	261	3115	698742.1425978491	260461.0126738465
23	5	9487	7181780	434	729	87	788	3425	6086	722231.8818393805	252628.77047086312
25	4	1330	4450067	435	912	11	505	4140	7588	652374.0145295616	239063.38470034063
8	0	1784	1592126	436	115	45	716	197	6768	694379.8155189886	249558.54215470437
13	8	1863	2416393	437	512	63	200	-1	2342	694185.3520283296	279543.764030329
4	8	2146	9041161	438	796	78	116	115	1509	697467.6388603285	236259.65145914047
16	5	9222	6362998	439	807	40	234	-1	4541	692811.8813069471	230872.98507664577
17	7	9494	8031209	440	685	48	973	4566	3729	709087.1897104515	268278.0814722476
12	4	6500	417182	441	137	84	960	4001	1030	660297.0205719819	246577.73325895588
24	7	6729	1014195	442	754	21	267	3424	7810	739082.1442614194	252067.95208367243
15	4	7018	6662502	443	928	81	895	4318	7709	663773.7242830346	265457.55407709896
0	1	3875	3234779	444	486	16	302	249	7138	676067.5126260062	252710.85787362533
12	8	5085	2230739	445	447	20	910	66	8190	682297.0334002656	245285.61044975574
4	4	361	4256630	446	58	17	869	4761	6128	716460.577997222	261398.20366750908
3	9	8275	1073161	447	783	56	771	261	7079	677132.3996345121	236148.7658582569
8	3	8306	5283768	448	393	3	549	247	1463	670513.6900528747	246397.4277051069
3	3	4100	1762253	449	812	79	253	4283	8467	640571.1646513978	240863.4715106891
8	0	1300	2063606	450	853	100	925	4309	4164	649458.9525030246	261757.23763126452
16	9	9478	4578690	451	215	45	763	1342	5744	721897.5227923664	224624.3711494689
21	3	9911	4931108	452	138	25	395	113	8483	725449.0582831859	258382.04649236402
6	5	2879	3238190	453	492	94	731	133	5257	699145.1350995097	262751.3971283095
20	8	7408	5143895	454	506	72	7	88	2929	677283.9063696162	263244.161641042
7	2	6661	8058613	455	324	94	723	1054	6219	687857.1677961113	211783.6680119199
11	2	5926	7318979	456	406	100	311	3402	1258	731726.5995468944	252734.8569471167
17	5	481	4761884	457	939	67	873	221	9331	696107.8626630099	274142.58921996463
10	8	7695	5895485	458	250	44	641	4671	1500	727458.9590959959	279491.82273900445
8	1	4166	9649158	459	195	21	726	55	3997	680760.3796797574	269493.42834500276
3	4	9475	2150073	460	144	82	243	3335	2545	716965.0436400857	232078.58563961828
16	9	7245	6111417	461	710	28	54	261	6422	677157.0327248578	253125.35944354197
0	2	5959	2842572	462	443	53	885	261	6440	684272.301626194	245786.83199527388
9	9	9100	9995353	463	623	61	361	191	5689	682983.6279386356	263639.5875391301
8	9	8339	1087402	464	437	90	836	9	5964	677788.8966918949	233172.55194114553
17	7	4042	9685163	465	160	1	924	135	8549	680113.9810343953	252154.0126144016
9	5	5611	4270120	466	872	98	224	66	9226	679631.2680109113	259444.67875945033
25	4	1708	4809107	467	893	19	655	3336	8868	704607.0174444052	231938.93535470145
0	6	3128	8313787	468	832	13	806	-1	3502	692776.8516525329	243718.0191134999
4	0	9961	722325	469	230	16	888	66	1604	684369.3569455417	246079.30065610356
23	3	5776	9372662	470	662	23	653	261	1989	678173.79871455	249538.2368466714
13	8	4968	3704022	471	368	58	837	261	9202	693499.4966029722	258652.65280035225
16	4	9528	8450702	472	933	85	780	1137	6588	640777.449523505	226302.41616722904
18	4	2175	8154778	473	419	11	541	-1	1960	703378.4966948868	242523.05638021373
1	8	6824	1247832	474	960	92	201	261	3966	693105.7632852873	231559.85030479197
15	1	101	1499719	475	484	42	623	-1	8470	667426.4831674742	209951.08151249573
6	1	4278	2734920	476	153	56	891	58	793	681838.9909777207	270315.1320353072
25	2	1537	9766624	477	20	57	33	1054	7701	665466.9504554096	210228.09172528418
0	3	2456	4756979	478	147	58	280	1058	8969	670043.3927338977	216206.12159448842
2	4	488	8123018	479	686	83	281	1372	4340	679518.4097930219	206591.02543057987
14	3	1702	7390990	480	23	25	942	247	8698	681122.1303227128	252101.56375605654
11	4	9394	7919626	481	260	23	925	153	6990	699372.8245650564	239545.45448380717
23	9	405	6295916	482	826	12	653	-1	41	681526.7762141363	240728.81652438382
4	9	8660	8593091	483	633	62	630	53	4673	683166.331145706	262322.2477712983
3	9	3036	392322	484	668	97	978	4561	2738	709064.6468218606	267931.2311783424
16	2	5686	7070011	485	575	80	504	4751	7416	721359.145412038	258405.86535134114
14	0	6162	8498149	486	465	30	181	2939	418	688964.306067831	284320.8923380881
10	8	4541	6636182	487	650	22	930	2939	64	698657.8878100244	283592.7298831457
19	7	6301	2803657	488	187	99	427	-1	678	727685.6297236854	254969.3046348194
4	5	5425	4432921	489	498	76	172	-1	9766	683127.3543484855	248274.3739723136
14	8	8723	4201091	490	341	16	236	1301	1801	703887.2809516399	213605.7099137299
20	5	6631	8188072	491	980	43	427	4027	1607	662041.6857694257	251505.06411012384
13	5	3563	1093896	492	497	83	533	4571	3897	724846.771588163	270315.08022947895
14	2	4695	2438215	493	688	19	942	-1	5485	717712.8402639973	231005.51802653974
21	0	4076	5475563	494	425	79	653	1054	8930	655677.0102393351	209258.60083390397
5	4	9974	1304091	495	99	73	355	4003	1607	647940.9890089213	247002.95190645434
10	8	6860	1513953	496	785	45	531	4751	4656	721436.7353578677	257846.2920073625
18	1	5980	1752169	497	566	70	425	245	5857	677169.493420896	251374.297155171
6	0	8001	1852863	498	226	94	893	3336	3232	723047.4247203161	216875.11400694822
18	1	1663	3244308	499	132	97	255	3443	9526	728110.8133325587	255166.7148130479
20	5	8803	7961338	500	71	38	706	66	9694	686169.3027598856	253262.9999015252
22	2	4773	6155939	501	791	31	450	-1	1221	723214.49976817	246977.78425795393
20	1	5543	8647845	502	163	77	383	4561	8184	708687.3594939156	268665.9046756756
5	9	6644	6482616	503	618	58	874	2939	7096	706572.2002845177	278860.23292658344
15	6	5492	4295285	504	735	97	781	247	2936	676899.9881655995	247423.0741261163
6	6	4564	5408152	505	655	21	293	230	8269	698690.4305195899	260742.90514900276
17	8	2624	6930495	506	656	65	241	4591	7517	707776.4477053942	260487.7452146256
22	2	2955	4603561	507	738	28	305	-1	5136	668311.3634772997	202988.69202629486
10	5	2355	334840	508	855	58	361	261	5474	682776.7182146346	252750.30675506286
4	5	9599	5127790	509	955	33	533	1031	4670	661329.2402977479	224208.81714255488
12	2	6226	1207987	510	510	29	709	172	7843	696827.9954033488	245413.61653458077
4	6	903	9312397	511	887	24	896	-1	499	655256.4619869712	247251.26590239184
15	1	8516	9660325	512	336	94	890	-1	5343	697631.6781097192	228441.16034346173
11	2	7769	7046728	513	422	73	471	159	2715	689629.3768752104	237546.74592053928
12	6	6576	3526307	514	432	41	271	-1	3056	738463.1641808613	256264.7433744302
6	7	9788	2496390	515	357	13	986	1362	932	683256.5052822996	212016.7165128459
12	4	9628	8581410	516	736	35	715	136	7539	681928.8096323072	241931.02296078156
23	9	8438	8668106	517	821	40	815	230	2873	699770.9152566058	259693.36056657546
17	1	4254	5543989	518	963	53	244	261	565	672221.8821154424	251288.03910908574
10	6	4110	4497465	519	777	27	404	-1	5608	727247.6875662723	254794.51424170748
21	4	7469	2072081	520	410	15	377	86	1939	680804.7230734647	270541.2829268849
10	2	9723	1039640	521	715	30	984	-1	1084	717072.3427910543	231109.74302368745
21	4	4032	4443660	522	354	62	448	120	6617	704449.7407015136	235720.15138076158
21	6	3666	7239883	523	246	18	98	86	9106	677221.9471542067	264283.85205466865
20	2	1533	5708696	524	459	98	888	3402	8627	731230.0334163585	252558.5562017607
18	4	5978	8318294	525	605	91	95	230	8663	700116.4671673077	256457.32627076007
24	4	5259	9135819	526	929	63	431	191	6958	669385.1234929168	244602.41799893102
20	5	3946	3634655	527	585	67	287	-1	5399	727585.5261667846	235257.22607936352
21	3	5615	9607642	528	894	18	51	230	9494	698429.3956603244	261470.48475219696
21	9	2041	417192	529	213	96	984	1030	5823	656668.9628841898	233756.84185445396
22	8	4513	5594776	530	917	40	644	-1	4824	712287.3275942474	232624.61724250054
25	8	556	4420760	531	221	17	272	121	7306	706228.7956462278	239118.53780422156
21	7	7335	5915130	532	600	89	311	194	5232	706335.9256625217	256303.71016400997
3	6	6858	2411186	533	666	56	542	-1	6983	674608.6860103351	224690.85473269454
18	4	5752	9774230	534	409	66	524	176	7932	693580.744608108	254284.74901269606
3	5	4747	1217692	535	654	88	241	3424	4064	720718.3963923815	256568.80274722286
18	6	8073	812958	536	276	87	696	9	3319	676416.2840396137	236589.99346088918
6	4	99	9671833	537	813	76	166	96	6995	677559.8154786944	254654.17229482858
24	9	2595	7204072	538	626	60	410	135	6429	687514.0788945738	282563.70638140594
18	0	7563	9465741	539	153	17	733	1060	7069	666459.7362394659	205219.6797165325
6	7	1242	9945577	540	470	50	49	1009	8556	675291.2655445779	226209.84506085073
13	1	8279	9695615	541	636	82	332	-1	1865	713749.6971691133	225619.0706397527
2	3	1878	2683188	542	179	78	724	-1	4320	676673.7028626314	258376.6508008936
15	2	2400	159377	543	673	94	217	-1	3732	667909.7108890545	208577.90614366805
15	9	156	1075711	544	595	48	783	217	8261	707380.0119553457	262336.5008998723
12	7	1979	4498057	545	851	44	691	4746	2138	721397.384096447	257628.78249704296
25	8	8405	9235229	546	992	100	683	191	7385	663221.1090043818	239110.7012689506
25	8	9694	9017419	547	659	57	913	4651	7753	729902.351100871	280199.05507492664
19	2	4245	2416004	548	566	68	494	4123	7302	663050.0429157462	252357.88366423306
7	2	3521	7511771	549	405	78	960	4204	2685	656370.1187341341	252138.84495533246
1	1	9076	4513223	550	294	95	990	230	1867	702872.6467227706	262344.14930106397
13	4	1098	6701023	551	178	22	672	1149	5617	643033.064918362	220725.89555198577
1	6	8376	5869083	552	355	46	689	142	1427	691757.1545027765	233340.3065848681
19	7	1151	5821465	553	14	26	127	4003	8787	647814.6681456858	249163.32889581408
23	5	7400	6467158	554	488	58	287	261	9530	684465.4330885233	239741.10158870637
5	2	5654	9246448	555	531	71	275	-1	6800	709757.1908395302	267995.877182851
15	6	1593	3427306	556	999	67	565	-1	3150	700808.5057200853	275877.01185917534
12	1	4615	9353832	557	883	42	707	-1	9443	683448.5964537315	253663.11596719088
4	0	4547	1689326	558	747	85	291	-1	3611	677900.7251618507	245916.06654904838
8	5	6408	9480228	559	81	78	318	-1	2089	698858.0478803307	265370.35601780855
25	6	1548	3317396	560	110	42	822	-1	2286	728299.5066350873	256106.6680919734
17	0	4543	3215082	561	983	33	897	230	8863	691703.554980984	283630.2833520995
2	0	3627	5211955	562	722	1	405	-1	2898	689797.797019619	249537.83949700135
16	3	8195	8518302	563	488	87	164	4566	1840	709185.0352594855	268310.3837411315
25	8	6582	9566397	564	419	63	711	4566	2677	713736.5074624332	272775.8118685861
2	0	4042	9172676	565	758	11	421	247	7067	674517.0020867327	248936.82301446176
25	6	6851	5695177	566	90	73	650	261	4002	693762.9224822713	249455.0439271115
23	2	3851	8312962	567	293	88	250	261	8827	710553.3522148592	225547.61463894884
1	1	9033	1116297	568	546	50	69	261	871	672238.587002549	250041.02492255412
3	1	5164	5317403	569	629	17	402	247	6668	699532.5240758547	248627.3636536941
2	2	3087	2001876	570	101	13	22	-1	3520	694733.4578279323	254015.9561999252
15	5	6324	1898228	571	547	87	99	-1	6427	686146.1657265436	251352.6687751977
16	5	6075	9392668	572	671	8	396	-1	3705	687503.0745318639	240043.3437770319
10	0	9226	5131281	573	384	74	565	248	757	687545.6319217745	247911.1427437183
2	2	3843	2646520	574	26	21	869	1625	1215	724811.0801084355	210672.30122764767
24	5	5555	2035864	575	318	19	933	4561	5062	717334.1363282404	272909.09354688146
14	6	15	454682	576	431	68	751	-1	7822	668933.5589802231	236219.13256255855
18	4	7526	9441484	577	721	42	233	4112	7803	665590.9951168785	252140.17532012457
7	5	7876	4179929	578	946	70	106	-1	260	720818.4471577902	257657.2579241447
7	0	1130	5108882	579	483	20	801	1040	3024	662189.4255247092	216047.34741897238
