PersonId	TripId	xCoordOrigin	yCoordOrigin	xCoordDestination	yCoordDestination	activityDuration	mode	activityType
1080	3	702140.2128743018	267548.207314348	690913.6585209452	286620.529856651	1800.0	car	work
1080	4	690913.6585209452	286620.529856651	712450.0541243097	264267.3937249137	30026.0	car	home
1082	0	652698.4940225144	239776.07972006538	647953.48501795	250057.5765305451	21600.0	car	work
1082	1	647953.48501795	250057.5765305451	645349.8682595497	249012.73766642465	7200.0	car	shop
1082	2	645349.8682595497	249012.73766642465	647495.2146369313	248989.5162889368	3600.0	car	leisure
1082	3	647495.2146369313	248989.5162889368	652698.4940225144	239776.07972006538	3600.0	car	home
1082	4	652698.4940225144	239776.07972006538	645617.9941355162	249800.09703741272	1800.0	car	shop
1082	5	645617.9941355162	249800.09703741272	645715.7836128068	248881.61597715446	3600.0	car	leisure
1082	6	645715.7836128068	248881.61597715446	652698.4940225144	239776.07972006538	18439.0	car	home
1085	0	728899.6667861679	260083.69803638413	726099.8468720894	259244.97371355866	39600.0	car	work
1085	1	726099.8468720894	259244.97371355866	726982.2900817816	254965.83798803855	7200.0	car	leisure
1085	2	726982.2900817816	254965.83798803855	728899.6667861679	260083.69803638413	5963.0	car	home
1105	0	664481.3431034026	214548.88964148637	665759.6354134372	208133.89513111868	36000.0	car	work
1105	1	665759.6354134372	208133.89513111868	666096.7813000345	211594.94403530855	14400.0	car	leisure
1105	2	666096.7813000345	211594.94403530855	664481.3431034026	214548.88964148637	2147.0	car	home
1120	0	688741.2644396032	206231.61795454466	689097.0684362252	205356.36625602693	18000.0	car	work
1120	1	689097.0684362252	205356.36625602693	689658.45967414	205605.67321313955	10800.0	car	leisure
1120	2	689658.45967414	205605.67321313955	688691.1257312447	205780.6385164486	1800.0	car	shop
1120	3	688691.1257312447	205780.6385164486	688741.2644396032	206231.61795454466	35395.0	car	home
1123	0	701357.5354623483	227894.55565544905	698509.8279842295	226446.97046590562	14400.0	car	shop
1123	1	698509.8279842295	226446.97046590562	701605.514449834	228595.27245235402	10800.0	car	work
1123	2	701605.514449834	228595.27245235402	701229.1973728191	228957.27088572562	7200.0	car	leisure
1123	3	701229.1973728191	228957.27088572562	699144.5383928892	226976.49151930911	1800.0	car	shop
1123	4	699144.5383928892	226976.49151930911	701357.5354623483	227894.55565544905	19938.0	car	home
1127	0	704819.4897694102	271251.8990469141	709811.8711433139	268886.09563897975	36000.0	car	work
1127	1	709811.8711433139	268886.09563897975	704819.4897694102	271251.8990469141	26031.0	car	home
1132	0	696232.7355455965	263371.827539713	697590.8889914562	261244.92585261245	14400.0	car	shop
1132	1	697590.8889914562	261244.92585261245	696999.9106992625	261946.2789122051	7200.0	car	leisure
1132	2	696999.9106992625	261946.2789122051	696232.7355455965	263371.827539713	29742.0	car	home
1145	0	698497.6352350513	262653.72009823425	686897.0109910114	252428.03822329754	18000.0	car	work
1145	1	686897.0109910114	252428.03822329754	698497.6352350513	262653.72009823425	3600.0	car	home
1145	2	698497.6352350513	262653.72009823425	687189.9783715928	251885.45755198985	18000.0	car	work
1145	3	687189.9783715928	251885.45755198985	698497.6352350513	262653.72009823425	16347.0	car	home
1150	0	677689.236533708	257932.40495947943	687440.2812561325	251497.30096326594	14400.0	car	work
1150	1	687440.2812561325	251497.30096326594	682714.4159568242	251934.76847814798	3600.0	car	leisure
1150	2	682714.4159568242	251934.76847814798	689739.2936735557	251872.29234902476	1800.0	car	shop
1150	3	689739.2936735557	251872.29234902476	687153.7282685598	251049.3312493852	18000.0	car	work
1150	4	687153.7282685598	251049.3312493852	688028.7994413957	251566.55054906578	1800.0	car	shop
1150	5	688028.7994413957	251566.55054906578	677689.236533708	257932.40495947943	22739.0	car	home
1177	0	688397.3514888284	229556.8043308235	693333.2791568271	227844.6779790326	21600.0	car	work
1177	1	693333.2791568271	227844.6779790326	693447.4032908103	230589.36882786642	7200.0	car	education
1177	2	693447.4032908103	230589.36882786642	688397.3514888284	229556.8043308235	24860.0	car	home
1185	0	668985.9076950026	245199.9448189096	668702.090759722	244838.74758643043	3600.0	car	shop
1185	1	668702.090759722	244838.74758643043	668985.9076950026	245199.9448189096	50635.0	car	home
1221	0	686959.9483480324	256062.07762752226	687189.461196994	253090.37393083758	32400.0	car	work
1221	1	687189.461196994	253090.37393083758	686959.9483480324	256062.07762752226	27000.0	car	home
1227	0	682399.6494313398	243789.93798090456	683719.6999608523	246043.18379350353	28800.0	car	leisure
1227	1	683719.6999608523	246043.18379350353	678574.6051257914	249103.4794312362	1800.0	car	work
1227	2	678574.6051257914	249103.4794312362	682399.6494313398	243789.93798090456	1800.0	car	home
1228	0	716009.1213321143	232579.41887256567	711616.1935003152	236771.37839564765	25200.0	car	shop
1228	1	711616.1935003152	236771.37839564765	716009.1213321143	232579.41887256567	33914.0	car	home
1234	0	657707.3356889769	217750.4444728621	664967.9122379738	211675.0058974606	21600.0	car	education
1234	1	664967.9122379738	211675.0058974606	652189.750074959	214983.89651971628	3600.0	car	shop
1234	2	652189.750074959	214983.89651971628	651611.5510563643	214915.39644067644	3600.0	car	education
1234	3	651611.5510563643	214915.39644067644	672904.0483287567	219711.49484464902	7200.0	car	work
1234	4	672904.0483287567	219711.49484464902	663996.4338281931	215319.34013042116	3600.0	car	leisure
1234	5	663996.4338281931	215319.34013042116	657707.3356889769	217750.4444728621	16345.0	car	home
1251	0	684359.4139557453	251364.31097375066	682838.7853930918	247713.095269398	21600.0	car	shop
1251	1	682838.7853930918	247713.095269398	684359.4139557453	251364.31097375066	33230.0	car	home
1258	0	682595.5812075149	239518.024166294	680967.8831929058	249553.65444475054	14400.0	car	work
1258	1	680967.8831929058	249553.65444475054	682595.5812075149	239518.024166294	7200.0	car	home
1258	2	682595.5812075149	239518.024166294	681404.1587999207	249836.5672196857	10800.0	car	work
1258	3	681404.1587999207	249836.5672196857	682595.5812075149	239518.024166294	7200.0	car	home
1258	4	682595.5812075149	239518.024166294	681348.26923802	249315.35242435898	7200.0	car	leisure
1258	5	681348.26923802	249315.35242435898	682595.5812075149	239518.024166294	11534.0	car	home
1264	0	736082.5111518889	261581.40917922778	735313.8346905157	262147.2071532545	7200.0	car	work
1264	1	735313.8346905157	262147.2071532545	740034.1443027369	267757.66124934185	10800.0	car	leisure
1264	2	740034.1443027369	267757.66124934185	735354.5543836151	261861.58541770343	10800.0	car	work
1264	3	735354.5543836151	261861.58541770343	739985.2695243917	268198.35810825665	7200.0	car	leisure
1264	4	739985.2695243917	268198.35810825665	735549.4030694441	261589.6526776047	7200.0	car	work
1264	5	735549.4030694441	261589.6526776047	736082.5111518889	261581.40917922778	15072.0	car	home
1265	0	675313.158161279	225848.20342706383	681323.2155400625	224532.2178802177	14400.0	car	shop
1265	1	681323.2155400625	224532.2178802177	681757.3558344018	224364.56574099654	18000.0	car	leisure
1265	2	681757.3558344018	224364.56574099654	681282.7218499385	225321.11925330738	10800.0	car	work
1265	3	681282.7218499385	225321.11925330738	675313.158161279	225848.20342706383	10286.0	car	home
1274	0	691583.4541092193	206834.99153875146	688540.2347130034	205818.7779813477	3600.0	car	leisure
1274	1	688540.2347130034	205818.7779813477	688710.8863937674	205731.85200541743	1800.0	car	shop
1274	2	688710.8863937674	205731.85200541743	691583.4541092193	206834.99153875146	49450.0	car	home
1298	0	687457.3481480086	252814.54039390484	684874.5846708684	252239.32934770166	10800.0	car	leisure
1298	1	684874.5846708684	252239.32934770166	686961.6129376184	251548.37111581236	10800.0	car	shop
1298	2	686961.6129376184	251548.37111581236	687457.3481480086	252814.54039390484	34680.0	car	home
1301	0	670367.7806641008	212186.7576278491	665532.8038957693	212344.49024332923	32400.0	car	work
1301	1	665532.8038957693	212344.49024332923	665871.1731643605	212219.88339130714	14400.0	car	leisure
1301	2	665871.1731643605	212219.88339130714	666085.4270378471	211387.27744405327	1800.0	car	work
1301	3	666085.4270378471	211387.27744405327	670367.7806641008	212186.7576278491	5474.0	car	home
1325	0	678140.022729705	241278.99042277667	683323.9006108582	247399.56648778243	3600.0	car	work
1325	1	683323.9006108582	247399.56648778243	678140.022729705	241278.99042277667	64797.0	car	home
1367	0	706571.1797478464	280048.8751255858	706526.5613425022	279604.44551087375	32400.0	car	work
1367	1	706526.5613425022	279604.44551087375	706571.1797478464	280048.8751255858	28502.0	car	home
1394	0	682239.3294010246	238732.40661303845	678662.3520894959	249445.59305856447	7200.0	car	leisure
1394	1	678662.3520894959	249445.59305856447	674133.5340779916	249904.4646522242	32400.0	car	work
1394	2	674133.5340779916	249904.4646522242	682239.3294010246	238732.40661303845	7963.0	car	home
1396	0	728202.8918610709	256470.83772112182	727525.1895815216	254808.27060906158	18000.0	car	work
1396	1	727525.1895815216	254808.27060906158	728202.8918610709	256470.83772112182	3600.0	car	home
1396	2	728202.8918610709	256470.83772112182	727680.2545494068	254745.0306900799	18000.0	car	work
1396	3	727680.2545494068	254745.0306900799	728202.8918610709	256470.83772112182	17360.0	car	home
1435	0	675038.5478267437	235599.1777411295	676336.5928328842	236712.48487836146	1800.0	car	work
1435	1	676336.5928328842	236712.48487836146	668022.4944121713	236285.245413579	10800.0	car	leisure
1435	2	668022.4944121713	236285.245413579	676567.5510717554	236111.60896741753	1800.0	car	work
1435	3	676567.5510717554	236111.60896741753	675038.5478267437	235599.1777411295	26504.0	car	home
1460	0	663257.8679073347	254755.18473825068	666505.0005180115	257304.16492102924	39600.0	car	work
1460	1	666505.0005180115	257304.16492102924	664874.695713283	258127.02077081043	3600.0	car	leisure
1460	2	664874.695713283	258127.02077081043	666234.4083798337	257161.4865147818	7200.0	car	shop
1460	3	666234.4083798337	257161.4865147818	665300.970367985	258378.40834473958	3600.0	car	leisure
1460	4	665300.970367985	258378.40834473958	663257.8679073347	254755.18473825068	16111.0	car	home
1462	0	659690.2294564396	239413.6692070904	656845.112887183	233430.32799321384	10800.0	car	work
1462	1	656845.112887183	233430.32799321384	656191.6115922524	233272.04780534748	1800.0	car	shop
1462	2	656191.6115922524	233272.04780534748	656352.6544834442	233677.17858646173	3600.0	car	leisure
1462	3	656352.6544834442	233677.17858646173	656725.1256786037	233890.98067870492	21600.0	car	work
1462	4	656725.1256786037	233890.98067870492	659690.2294564396	239413.6692070904	18528.0	car	home
1478	0	683074.201283551	263940.74716776545	686001.8193336804	256631.6647816779	32400.0	car	work
1478	1	686001.8193336804	256631.6647816779	683074.201283551	263940.74716776545	35417.0	car	home
1494	0	682759.8963012586	251538.3776886852	681345.3705301486	249438.28537895522	14400.0	car	work
1494	1	681345.3705301486	249438.28537895522	682759.8963012586	251538.3776886852	3600.0	car	home
1494	2	682759.8963012586	251538.3776886852	680975.8071094282	249685.14028073053	1800.0	car	work
1494	3	680975.8071094282	249685.14028073053	682759.8963012586	251538.3776886852	41804.0	car	home
1515	0	667867.7504542806	244850.61473973343	668518.4284010668	244269.7654162838	3600.0	car	shop
1515	1	668518.4284010668	244269.7654162838	660434.6486516094	244354.03612761653	1800.0	car	leisure
1515	2	660434.6486516094	244354.03612761653	668096.6438801032	244807.5561954152	3600.0	car	shop
1515	3	668096.6438801032	244807.5561954152	667214.0097059972	244963.52525400082	10800.0	car	work
1515	4	667214.0097059972	244963.52525400082	660135.9863563323	244206.84925079558	7200.0	car	leisure
1515	5	660135.9863563323	244206.84925079558	667867.7504542806	244850.61473973343	8383.0	car	home
1517	0	651262.5688648738	214891.66525811644	662311.4342240363	214498.57292662145	3600.0	car	leisure
1517	1	662311.4342240363	214498.57292662145	651592.0466503968	215270.9248969409	3600.0	car	work
1517	2	651592.0466503968	215270.9248969409	652322.8042682547	214311.54641070924	1800.0	car	shop
1517	3	652322.8042682547	214311.54641070924	644730.3501713242	225926.9279199878	14400.0	car	leisure
1517	4	644730.3501713242	225926.9279199878	651223.4033235492	214910.24342222436	18000.0	car	work
1517	5	651223.4033235492	214910.24342222436	644562.8207704836	226230.13176739597	14400.0	car	leisure
1517	6	644562.8207704836	226230.13176739597	651262.5688648738	214891.66525811644	6140.0	car	home
1519	0	690188.0287132359	285390.3451708999	689004.6832256851	283078.9504292266	36000.0	car	work
1519	1	689004.6832256851	283078.9504292266	690188.0287132359	285390.3451708999	25254.0	car	home
1521	0	721772.1506489879	259661.74161686117	721514.3438506318	258212.175705183	14400.0	car	shop
1521	1	721514.3438506318	258212.175705183	721290.9064733334	258492.39837421986	21600.0	car	leisure
1521	2	721290.9064733334	258492.39837421986	721772.1506489879	259661.74161686117	17335.0	car	home
1525	0	668839.5161835693	202984.9087258493	668455.0364214056	203565.97590789516	14400.0	car	shop
1525	1	668455.0364214056	203565.97590789516	674343.5803083535	204664.57750219162	3600.0	car	leisure
1525	2	674343.5803083535	204664.57750219162	670522.8978191355	201054.55118553902	14400.0	car	shop
1525	3	670522.8978191355	201054.55118553902	674081.1062138147	205048.29857234153	7200.0	car	leisure
1525	4	674081.1062138147	205048.29857234153	668839.5161835693	202984.9087258493	16892.0	car	home
1529	0	681094.9354312669	243065.18660239235	683251.2398748096	247675.23776508236	46800.0	car	work
1529	1	683251.2398748096	247675.23776508236	681094.9354312669	243065.18660239235	13421.0	car	home
1541	0	686994.0470818237	250509.58953469223	681752.3479356448	246369.28565122688	14400.0	car	work
1541	1	681752.3479356448	246369.28565122688	684544.6818565482	245883.45318649968	7200.0	car	leisure
1541	2	684544.6818565482	245883.45318649968	681732.0547112464	246012.01433704872	18000.0	car	work
1541	3	681732.0547112464	246012.01433704872	686994.0470818237	250509.58953469223	18039.0	car	home
1546	0	682626.5026949812	251690.05711838993	684885.3061010555	253992.40869448212	36000.0	car	work
1546	1	684885.3061010555	253992.40869448212	683388.9700883279	251242.67025830058	1800.0	car	shop
1546	2	683388.9700883279	251242.67025830058	682727.8812460927	252561.95635287778	1800.0	car	leisure
1546	3	682727.8812460927	252561.95635287778	682626.5026949812	251690.05711838993	19739.0	car	home
1550	0	704467.705698729	244485.91659873197	702491.3080138438	241413.54066364942	1800.0	car	leisure
1550	1	702491.3080138438	241413.54066364942	703489.3551061559	242445.09185360666	1800.0	car	shop
1550	2	703489.3551061559	242445.09185360666	702595.6310716015	242370.2865815411	36000.0	car	leisure
1550	3	702595.6310716015	242370.2865815411	704467.705698729	244485.91659873197	13315.0	car	home
1551	0	669821.4984960583	229155.86988985326	672314.0748194596	231806.13955061723	32400.0	car	work
1551	1	672314.0748194596	231806.13955061723	668455.3673369659	236085.634980407	1800.0	car	leisure
1551	2	668455.3673369659	236085.634980407	672114.1973130448	231483.88302881338	1800.0	car	work
1551	3	672114.1973130448	231483.88302881338	668495.7030387046	236214.54543153153	10800.0	car	leisure
1551	4	668495.7030387046	236214.54543153153	669821.4984960583	229155.86988985326	16112.0	car	home
