ZoneId	xCenter	yCenter	xMin	yMin	xMax	yMax	Area	Name
584	635882.5	155865.1	628190	147397.2	643575	164333	164557279.86	Lauterbrunnen
988	619012.5	221082.7	615890	217930	622135	224235.4	15740475.6253	Seeberg
35	689616	274994	686812	272202	692420	277786	14118576.5	Marthalen
6133	575170	112231.5	571400	107723	578940	116740	37759166.5	Fully
3584	736543.85	179607.1	735149.2	177607.8	737938.5	181606.4	4548683.11741	Sevgein
2295	584939.5	192521	581870	190270	588009	194772	14336013.8288	Bösingen
2453	605864.5	221333.5	604812	220457	606917	222210	1583446.5	Kyburg-Buchegg
4033	662935	252553.5	661480	250947	664390	254160	4871379.15271	Mellingen
665	582729.5	201780	581417	200925	584042	202635	1845793.13078	Gurbrü
2827	625862.5	260382.5	625040	259120	626685	261645	1668915.5	Hersberg
3021	750163	249671.5	748138	248235	752188	251108	5606785.5	Bühler
1207	692036.7	196416.5	689258.4	194248	694815	198585	12415720.6054	Flüelen
5117	706914	118956.5	704325	117048	709503	120865	12142202	Mergoscia
3007	739496	246782	737740	245037	741252	248527	6742798	Waldstatt
904	625048	188300.5	620573	183378	629523	193223	36791383.7912	Röthenbach im Emmental
930	610171	174486	607850	172925	612492	176047	4607317.25733	Höfen
5527	537790	160666.5	536675	158933	538905	162400	3675875	Morrens (VD)
2972	677570	285151.5	676200	283178	678940	287125	6031609.5	Oberhallau
2150	565045	166911.5	563335	165858	566755	167965	3404746.5	Romanens
6617	503368.5	119456.1	502150	117440	504587	121472.2	3675033.71081	Cologny
6627	491448.5	112936.5	490165	111653	492732	114220	3846031.5	Laconnex
2130	577289	163349	576445	162318	578133	164380	1780773	Crésuz
1028	664044.5	232532.5	662127	231050	665962	234015	4662731	Hämikon
198	696727	245353.565	693562	241820	699892	248887.13	28513257.0947	Uster
6480	554359	207769	552138	206023	556580	209515	7860275.5	Les Geneveys-sur-Coffrane
6290	635840	103896.5	632375	99473	639305	108320	40601603.5	Saas Fee
1098	653140.5	214491.5	648743	210498	657538	218485	45201779.5	Ruswil
2550	605792.5	230077.5	604800	229055	606785	231100	1957528.53965	Langendorf
2792	605415.5	249831.5	603843	248190	606988	251473	5422037.5	Wahlen
6240	601542.5	127925.5	599155	123078	603930	132773	13908956.5	Lens
1059	662293	207593	658703	204203	665883	210983	27342264.5	Kriens
6748	575676.5	233673	572763	231843	578590	235503	13642684	Les Genevez (JU)
3003	735584	242596.5	733892	241193	737276	244000	5205286.5	Schönengrund
5206	711567.5	94194	710698	93298	712437	95090	907602	Neggio
6242	607782.5	132765	604670	128010	610895	137520	32507353.4675	Mollens (VS)
7007	758735	230652.5	755290	228245	762180	233060	10391424.5	Eschen
3983	708871.35	165009.3	700549.8	157795.2	717192.9	172223.4	136210324.45	Medel (Lucmagn)
5018	728416.5	112613	723918	109073	732915	116153	33585235.775	Sant'Antonio
6179	646200	133968.5	645275	132735	647125	135202	1185739.5	Mörel
361	601110.5	204907.5	599535	203365	602686	206450	5382841.06234	Zollikofen
4313	657903.5	270970	655435	267755	660372	274185	13763361.8785	Leuggern
5592	536255	156802.5	535330	155655	537180	157950	2867283	Romanel-sur-Lausanne
4436	744270.35	270012.593159828	742038	268255	746502.7	271770.186319655	8755385.07342	Romanshorn
2183	573838	183404	572253	181825	575423	184983	5617449	Corminboeuf
4801	719061.182090021	280589.2	717562.364180042	279457	720560	281721.4	3561006.63568	Berlingen
5761	524780	170618	522560	168348	527000	172888	7011801.5	Romainmôtier-Envy
5625	523344.5	153776.5	521916	152838	524773	154715	3052045.5	Bussy-Chardonney
6292	628430	112271.5	622670	106478	634190	118065	89252357	St.Niklaus
412	612374	214955.5	609375	212698	615373	217213	9017615.18295	Kirchberg (BE)
181	707885	252119.5	704935	249877	710835	254362	9158813.5	Wila
6239	601368	130266.5	598708	123430	604028	137103	24812804.4767	Icogne
5558	539955	190492.5	539000	188430	540910	192555	3725054.5	Fontanezier
307	594205	205851.5	590425	203758	597985	207945	10232293.9951	Meikirch
6153	557776.5	121824	550960	115895	564593	127753	28635878.05399	Monthey
5908	549003	179648	548138	178578	549868	180718	2110511.5	Chêne-Pâquier
2041	565270.5	193473.784407846	563248	191654.568815692	567293	195293	7890996.0847	Saint-Aubin (FR)
154	688929.304972376	241815.136780297	685621.609944751	240208.273560593	692237	243422	12366703.7056	Küsnacht (ZH)
3721	747670.930861148	185285.2	744408.861722296	182661.4	750933	187909	14391915.2191	Bonaduz
2062	562594	171794	561390	170503	563798	173085	2995375	Berlens
2893	618796.5	249208	616933	246743	620660	251673	9247622.5	Reigoldswil
6796	571297.5	259289	570010	257653	572585	260925	5859871.5	Montignez
5320	689581.5	142313	683953	137478	695210	147148	54216105.5	Peccia
5204	711233	101501.5	709638	98920	712828	104083	3629622	Mugena
1101	658590.143284295	232079.070152865	657865	230382	659315.28656859	233776.140305731	3264574.20206	Schwarzenbach
5405	574045	126373	570225	123923	577865	128823	15153412	Gryon
704	595680	239205	592640	237950	598720	240460	9045308	Roches (BE)
326	632476.5	221678	630670	219348	634283	224008	9385390.52103	Gondiswil
6471	556307.5	209055.5	552775	207358	559840	210753	12571366.5	Boudevilliers
2886	625343.5	252964.5	624060	250967	626627	254962	6023438	Hölstein
2543	598556.9	228320.05	596258	225365.1	600855.8	231275	12210980.7695	Bettlach
681	597476.5	237710	596293	236405	598660	239015	3833559.5	Belprahon
5224	721716.5	102467.5	718730	100545	724703	104390	11061762	Sonvico
5129	701381.5	135821.5	697978	131393	704785	140250	37518789	Sonogno
5650	525037.5	154541.5	524018	153598	526057	155485	2102606.5	Vaux-sur-Morges
335	623148	217679	621758	216460	624538	218898	3904148.81331	Oeschenbach
1029	660034.5	227726	659232	226100	660837	229352	2621076.5	Herlisberg
3531	770860.45	147624.8	765518.2	141614.6	776202.7	153635	76733911.3275	Bivio
5	676915	239545	674860	238055	678970	241035	6552791.5	Hedingen
2105	559796.5	167791.5	558805	166095	560788	169488	3165761	Villaraboud
3292	742023	212971.495	734915	207072	749131	218870.99	75106695.4107	Flums
4681	735890	273169	733605	270423	738175	275915	10840657	Langrickenbach
4287	634387.5	235530	632400	232635	636375	238425	10129701.5	Vordemwald
554	609056	222417.56	607917	221088.12	610195	223747	3818133.10756	Wiler bei Utzenstorf
2791	601720	253478	599940	251323	603500	255633	10071305	Röschenz
552	609500	219281.5	607220	216108	611780	222455	16937444.5316	Utzenstorf
4006	650498.5	245051	647757	242385	653240	247717	17230473	Gränichen
1623	720407	219080.5	716175	217705	724639	220456	12797487.5	Oberurnen
5756	529083.5	176355.5	527805	175398	530362	177313	3058978	Montcherand
3533	769775.2	152651.1	765845.4	150676.9	773705	154625.3	18900877.5158	Marmorera
440	588473.5	226483	585912	224336	591035	228630	7482574.31172	Plagne
2936	687251.5	290732.5	684528	288195	689975	293270	17561506.5	Merishausen
5676	547732.5	168166.5	547235	167450	548230	168883	833355.5	Martherenges
2024	568583	187253	566383	185133	570783	189373	8742727.5	Léchelles
2525	611831	224936	611200	224150	612462	225722	1141917	Kriegstetten
5144	720744	91277.5	719080	89075	722408	93480	8501655	Arogno
6113	610287.5	128641.5	608580	124955	611995	132328	11343924.5	Salgesch
841	585645	136264.0905082	581155	130590	590135	141938.1810164	62456112.1101	Gsteig
3513	763537.6	175175.4	760844.9	171197.5	766230.3	179153.3	21808538.8074	Lantsch/Lenz
6266	594348	119883	589718	117053	598978	122713	25617916.8894	Sion
4029	660947	259822	659217	257632	662677	262012	5625916.5	Gebenstorf
91	670524.5	261992.5	669252	259315	671797	264670	6870300	Niederweningen
2137	576944.15	168711.422500332	573998.3	166898	579890	170524.845000664	10514384.8493	Hauteville
4116	659569.5	263560	659182	262130	659957	264990	566765	Stilli
2121	568490.5	150483	565618	148478	571363	152488	12593320	Albeuve
867	607376	180315	605922	178815	608830	181815	4544023.66034	Gurzelen
3355	732330.971986417	230878.32	727645	226811.64	737016.943972835	234945	38174855.8603	Nesslau
3669	746848.35	170789.75	743744.9	167060.5	749951.8	174519	24666189.415	Tschappina
6024	589994	109402.5	585400	101005	594588	117800	86001344	Nendaz
3442	742651.094323406	255468.074700943	740098	253144.149401887	745204.188646811	257792	12645140.5192	Gaiserwald
563	613594	156435.274330107	607668	149795.348660213	619520	163075.2	71750174.0467	Frutigen
2919	691652.5	288104.5	689958	286797	693347	289412	4694216.5	Stetten (SH)
2953	681561.5	286294	679463	284260	683660	288328	9405551.5	Siblingen
6085	601214	115765	598010	114145	604418	117385	11101871.5	Mase
229	702322	265543.5	699785	263165	704859	267922	9609818	Wiesendangen
6715	606095.2	243066.5	603605	241320	608585.4	244813	9721424.545	Mervelier
4204	655293	250671	653806	249657	656780	251685	3301488	Niederlenz
68	685111	265462.5	683700	263670	686522	267255	4399967.5	Rorbas
5488	521711.5	161836.5	521005	161370	522418	162303	496990.5	Mauraz
4106	652491	263224.5	650722	262267	654260	264182	3924354.5	Mönthal
2514	616787	226930.65	615697	225971.3	617877	227890	2121729.90059	Bolken
5081	712873	140171.5	711138	138445	714608	141898	6364541	Sobrio
5934	540061.5	177344	539028	175975	541095	178713	2831087.5	Valeyres-sous-Ursins
4176	652964.5	270807	651722	269667	654207	271947	2779476.5	Schwaderloch
2501	636283.5	246648.5	634540	245252	638027	248045	3956909	Winznau
1347	713735.82	228810.724200689	711145	226843	716326.64	230778.448401377	13518207.576	Tuggen
222	706870	259199.5	703988	256090	709752	262309	8793085.58878	Hofstetten bei Elgg
5632	531003	152752.5	530323	151755	531683	153750	1667298	Denges
1504	683030.65	200368.2	679613	196473	686448.3	204263.4	24926407.6441	Emmetten
3971	771529.9	208291.2	767885.9	205505.6	775173.9	211076.8	21840382.8617	Fanas
2911	691504	293672.5	690438	292200	692570	295145	3037808.5	Altdorf (SH)
25	689063.5	279482.5	687875	278010	690252	280955	2700578.5	Dachsen
2270	579623.5	197586	578252	196482	580995	198690	2321948	Lurtigen
305	587766.5	213574	585503	210700	590030	216448	10960906.5894	Kappelen
928	612627	182090.5	610952	179925	614302	184256	5415466.90388	Heimberg
6460	568324	207962.5	567425	206965	569223	208960	2089685	Thielle-Wavre
6506	535686.5	194212.5	533655	192340	537718	196085	7741886.5	Fleurier
5829	559134	174514	557710	173168	560558	175860	3197648	Villars-Bramard
4276	644168.5	242309.5	642430	240107	645907	244512	8914003	Kölliken
217	707278	260713	704609	257995	709947	263431	15583887.5	Elgg
4076	661651	240354.5	659579	238587	663723	242122	8304072.26863	Sarmenstorf
158	698587.151547838	233953.65	696038.717173352	232203.3	701135.585922323	235704	8575867.53258	Stäfa
5314	702311.5	121259	699565	118545	705058	123973	19242022.5	Gordevio
3784	793786.25	146080	786683	137985	800889.5	154175	118187237.94	Pontresina
3832	734127.4	121626.95	730601.3	118969.1	737653.5	124284.8	14812560.97	Grono
5535	535899	165192.5	534470	164025	537328	166360	4113515.5	Saint-Barthélemy (VD)
6415	547265.7	191910.5	546165	191003	548366.4	192818	1775490.40827	Vaumarcus
36	702592.5	275887.5	700805	273175	704380	278600	9427830	Oberstammheim
2263	577202.5	192651.5	575910	191478	578495	193825	3077550	Guschelmuth
6485	558871.5	207550.5	557445	206093	560298	209008	3765574.5	Valangin
5150	721375	105441.5	720150	103548	722600	107335	3487264	Bidogno
4163	643216.5	262053	640648	259856	645785	264250	9947379.86795	Frick
5302	702455	117684	700435	116220	704475	119148	8106119	Avegno
1368	702586.5	209847.5	698368	205690	706805	214005	32937467.5	Oberiberg
748	591097.26234273	219266.178180573	589227.52468546	218010	592967	220522.356361145	4120177.60768	Schwadernau
3505	765555.85	168110.15	761506.9	165164.9	769604.8	171055.4	14854919.8281	Tiefencastel
5077	716027.5	136782.5	714520	134980	717535	138585	5886244.5	Pollegio
132	688105	230605	686052	228265	690158	232945	9697644.5	Hirzel
711	590192.5	231402.5	588805	229387	591580	233418	6889087.51088	Sorvilier
5813	559772.699885158	193574.195533172	558270.399770315	192082	561275	195066.391066343	4372296.17297	Chevroux
3712	755445.1	167236.45	752640.2	163421.6	758250	171051.3	24440122.6546	Zillis-Reischen
5412	559912.5	136105	559075	134945	560750	137265	2206773	Rennaz
5724	506778.85	137964.792838914	505167	135737.585677829	508390.7	140192	6832698.78866	Nyon
2180	575455	187790.5	574410	186783	576500	188798	2301308	La Corbaz
3954	763014.1	206872.4	760846.9	204176.4	765181.3	209568.4	11400642.2658	Malans
2071	559440.5	163421.5	558463	162793	560418	164050	1641665	Les Ecasseys
546	600249	207297.5	597628	205225	602870	209370	8818776.18088	Münchenbuchsee
2769	613636	263268.5	611550	260960	615722	265577	7179737.5	Münchenstein
6060	659929	147475.5	657238	144083	662620	150868	7395863.05375	Gluringen
537	603137.5	214795.5	602075	213648	604200	215943	2803083.31784	Etzelkofen
6636	506917	118345	505737	117385	508097	119305	2683009.5	Puplinge
4081	669353.5	247142.5	668425	245875	670282	248410	2612609.5	Widen
5816	564108	188211.5	562223	185465	565993	190958	12124782.239	Corcelles-près-Payerne
1125	641925	229402.5	638943	227000	644907	231805	14023051.5	Dagmersellen
6784	576398	249114.5	573388	246510	579408	251719	18417867	Courgenay
2279	572753	192416.5	571278	190878	574228	193955	4765243.555	Villarepos
1007	642919	205941.5	638765	202210	647073	209673	37323987	Romoos
4072	664463.5	248103.5	663272	246000	665655	250207	6130362.5	Niederwil (AG)
741	585877.5	214990	584610	213803	587145	216177	2284113.50133	Merzligen
6141	580343	109600	577103	106930	583583	112270	23233994.5	Saxon
3298	743033.79	220660.155	736494.58	216995	749573	224325.31	45667677.5793	Walenstadt
4441	744018.282695228	268260	741773	267400	746263.565390455	269120	2694409.1486	Salmsach
6792	561722.5	248765	559710	246755	563735	250775	8982829.5	Grandfontaine
4621	708702.5	271785	706162	270500	711243	273070	8206689.78315	Warth-Weiningen
4831	717824.5	273444	716055	271273	719594	275615	8727976.5	Müllheim
3032	758269.5	256885.5	756602	254540	759937	259231	7475691.5	Heiden
3947	762662.4	201362.85	760239.3	198597.6	765085.5	204128.1	11012469.78	Zizers
5241	716481.5	82018	715510	80638	717453	83398	2785421	Arzo
5159	709829	100177.5	707573	98160	712085	102195	5751578	Breno
4309	660947.5	271193.5	658855	269630	663040	272757	6691576.57061	Klingnau
1058	665532.15	207484	662338	205183	668726.3	209785	12844902.5881	Horw
4222	669936.5	238167	667780	236274	672093	240060	8648973.5	Aristau
3883	783872.95	198248.8	779072.5	195296.1	788673.4	201201.5	26716601.6661	Saas
6192	632909	143691.5	625350	137605	640468	149778	90645822.8645	Blatten
3704	750993.8	164430.1	749337.2	163403.7	752650.4	165456.5	2503052.56	Clugin
2573	638376	243942.5	636990	242410	639762	245475	6055242	Dulliken
987	614541	235419.5	612745	233982	616337	236857	5147509.87262	Rumisberg
1150	636874	220604	634298	217725	639450	223483	13896640.5	Zell (LU)
6211	570455	114328.5	568245	111972	572665	116685	12234551.5	Collonges
5635	532811.5	153417.5	531180	151760	534443	155075	5712511	Ecublens (VD)
3392	719902	252169	715727	248257	724077	256081	42559875.0712	Kirchberg (SG)
4122	654708.5	258016	652485	256830	656932	259202	5751411.5	Villnachern
2860	633324.5	253390	631732	251495	634917	255285	4983541.5	Rünenberg
4314	668440	268305.5	667415	267309	669465	269302	2711481	Mellikon
3775	771960.3	136421.270026646	763322.6	129105.6	780598	143736.940053292	94810747.4223	Stampa
5258	724672.5	81132.5	722395	79380	726950	82885	2753484	Morbio Superiore
4239	670401	226051	667545	221762	673257	230340	20288955.5	Sins
4253	627913.5	263135	625945	260735	629882	265535	11030943	Magden
5690	551274	173893	549928	172403	552620	175383	4224241.5	Villars-le-Comte
908	634855	199744	630350	192770	639360	206718	62023377.6263	Trub
6741	569305.5	234656.5	566788	232243	571823	237070	11677327	Le Bémont (JU)
2580	631593.5	241340.935	629752	240099.87	633435	242582	5093271.87435	Kappel (SO)
5011	717738	108882.5	715878	107320	719598	110445	6273640.5	Medeglia
5125	699078	111216.090599744	697113	109862.181199488	701043	112570	5016850.85656	Ronco sopra Ascona
903	623527.5	201425	619700	197925	627355	204925	21212404.4525	Lauperswil
247	676322	249796	674522	248197	678122	251395	6594748.8382	Schlieren
3927	768444.5	186920.25	766175.2	184814.3	770713.8	189026.2	13213093.8467	Molinis
2	676197.5	237278.5	673825	235217	678570	239340	10611013.5	Affoltern am Albis
4411	744924.25	265769.2	741755	262860	748093.5	268678.4	18414111.1923	Egnach
3891	776404.3	202079.499452865	772461.5	197880.09890573	780347.1	206278.9	31602463.3134	Luzein
4229	666672	241426	665149	239737	668195	243115	5800514.5083	Bünzen
2125	569360	161875	565878	158193	572842	165557	12400935	Bulle
2553	603827.5	232013.5	601083	229947	606572	234080	11925025	Oberdorf (SO)
2446	604186	221552	603312	220627	605060	222477	1731740	Brügglen
973	620614	224836.5	619470	223898	621758	225775	1977531.22393	Bettenhausen
2961	700993.5	285981	699870	284607	702117	287355	3787295.5	Buch (SH)
5644	523437.5	154950	522710	154182	524165	155718	1192588.5	Reverolle
6788	558964	246437.5	557723	244765	560205	248110	5038981.5	Damvant
5211	716575.15	93241.5	715460	92408	717690.3	94075	1622678.61457	Pazzallo
1142	633601.5	229347.5	631716	227728	635487	230967	6205466.5	Roggliswil
5267	718007.5	82250	717280	81440	718735	83060	1580771	Tremona
2095	552775	161370.5	551895	160078	553655	162663	2514112	Promasens
5584	540794	155960.5	539265	154358	542323	157563	4566594.5	Epalinges
2601	606987	228586	605362	227237	608612	229935	6262326	Solothurn
6759	570178	240080.5	567398	238138	572958	242023	13479631	Soubey
5913	545094	178301.5	543860	176138	546328	180465	3723618.5	Donneloye
5551	541189.827911369	189155.551265064	539680	186238.102530128	542699.655822737	192073	7536340.78667	Bonvillars
